x,y,z,count
18.2986,-326.334,-385.065,78
276.788,-258,256.162,46
-100.281,-250.899,-361.632,60
-110.553,228.192,-309.268,75
-278.232,-210.905,337.6,63
269.801,-459.125,-66.5108,106
440.831,-342.857,-50.3438,48
177.225,-327.163,-192.91,53
-24.5971,312.083,-27.7048,50
-312.629,-41.9163,-101.713,62
-252.203,-337.929,-448.018,27
-248.33,-274.695,443.948,51
-202.129,-513.006,126.599,51
-237.12,88.1625,407.417,65
-408.405,-231.28,-133.835,46
-120.561,363.609,-202.139,47
-337.574,83.8046,65.3723,50
-335.178,-246.709,-377.207,51
-269.533,448.066,75.0777,72
148.199,-466.474,0.036416,58
164.646,-110.401,214.927,50
479.246,196.707,174.177,55
-12.5384,139.223,-163.6,50
30.6063,157.193,48.5886,56
-536.648,-6.78216,-74.5441,50
-284.812,32.5469,541.899,27
184.295,-58.5241,357.267,51
212.912,549.38,-94.3529,77
-95.2506,-294.605,283.601,41
-108.973,242.912,499.873,89
20.6795,-259.484,104.392,49
354.107,269.284,325.363,45
-339.009,174.307,437.207,30
380.702,221.251,-196.199,57
451.933,-319.162,10.5928,63
-389.234,240.799,-82.5782,56
91.8903,-232.001,290.478,63
-104.475,-456.404,-361.428,48
112.998,-251.111,265.131,73
-10.4034,300.16,278.07,56
-219.814,309.344,433.846,52
-274.873,299.394,5.95617,71
296.963,31.2569,61.0031,55
326.829,-203.045,-297.15,53
200.883,241.932,487.551,56
172.774,454.495,-190.925,40
-402.504,67.2833,-176.227,52
250.411,-277.887,383.222,47
150.299,-91.1548,184.662,55
584.334,-11.3308,-132.357,61
450.339,-292.929,118.355,57
-94.0273,123.846,53.251,53
-224.255,-121.808,311.301,40
492.664,268.506,-134.191,46
-450.872,-237.172,-301.411,59
-426.926,198.641,-186.447,62
231.089,198.1,249.796,45
-6.8753,404.48,-433.731,85
160.97,-197.885,-266.933,51
-90.0922,128.328,412.091,65
363.89,-228.5,25.499,50
4.38061,-296.228,-217.33,43
-231.2,276.681,-501.856,36
-120.235,-425.693,304.91,39
-172.961,122.432,-295.524,60
-298.069,-249.25,-456.188,40
220.421,-10.1055,215.732,62
100.506,-519.296,19.7458,57
114.964,-254.351,-396.037,66
12.6545,-97.9819,-143.048,61
2.88101,247.097,-62.865,67
112.357,157.42,71.0413,47
-66.6875,192.796,-91.8647,57
90.5959,-95.5325,516.78,59
-295.41,198.781,317.24,65
-9.88129,214.047,308.598,51
-116.495,99.3911,-34.7846,57
224.378,-401.404,281.205,50
350.701,-481.875,157.571,46
-49.7668,-581.278,107.251,29
525.161,-206.59,30.8194,46
-14.7236,-344.175,77.5491,64
317.371,354.15,-331.123,48
193.52,289.394,-99.9176,56
232.541,-288.902,58.457,59
-105.27,-351.07,464.141,101
56.0057,288.756,413.705,82
405.365,76.3294,-35.1231,62
55.3483,-511.941,-330.334,30
126.753,-362.79,380.28,47
-13.5905,188.024,-582.659,67
-0.0878369,-242.411,58.0135,57
-21.5971,-68.6544,507.953,45
524.497,-283.789,45.8713,30
180.508,246.87,206.289,58
429.488,323.542,29.3344,50
-241.185,-15.535,-244.372,58
-259.269,-371.764,-284.818,40
238.368,523.144,-103.685,76
-83.2133,466.452,-149.26,61
-167.668,-117.441,318.05,56
41.6773,-519.471,58.4341,49
374.462,-6.46164,267.963,75
257.641,-160.105,338.991,51
-204.959,180.092,173.221,58
-342.483,125.163,-83.1539,50
-145.314,402.026,-158.377,55
-167.873,-90.7322,193.052,49
-236.498,415.237,122.265,66
-484.043,-114.243,-283.516,69
-401.449,-104.48,169.906,61
-139.379,-398.992,113.612,55
398.563,-403.269,-198.321,37
-299.116,151.167,-263.946,49
-98.402,364.385,211.197,57
-281.368,-286.967,-153.485,63
-329.136,-477.403,194.283,56
-150.701,199.056,-367.086,68
468.355,282.754,183.1,50
-351.271,155.213,-57.3609,53
122.908,111.893,-21.9275,64
-437.516,200.71,-6.58882,56
349.594,280.041,-376.027,49
296.097,399.159,49.7762,73
-72.3982,502.941,326.447,60
-283.752,-382.142,155.486,63
84.6952,102.019,453.132,65
-183.779,-389.373,132.316,55
114.615,245.769,67.8252,61
234.547,38.0097,475.546,49
-262.105,286.422,55.5663,66
-10.327,347.594,-498.135,185
-116.645,35.1545,299.652,67
-428.594,-321.232,-225.115,35
-131.645,-188.771,-537.887,62
-451.765,-178.892,56.9403,45
-51.183,-101.785,377.298,41
510.25,180.07,-88.847,47
42.0925,523.402,-166.516,52
-314.112,-121.714,-49.1409,62
11.0322,-536.038,-227.666,41
282.59,33.0241,272.808,62
-389.343,-157.445,-103.209,39
111.075,576,198.269,24
148.248,-119.424,-138.381,49
-283.211,-219.932,450.364,43
332.614,255.494,-280.417,48
271.596,-184.447,-245.704,57
-342.308,-127.83,-290.15,61
109.51,-167.068,-563.539,50
81.2732,-341.701,35.851,56
-223.98,215.105,286.041,60
-271.221,-446.645,-148.432,57
300.993,393.393,-211.114,58
-398.11,-129.658,223.824,62
-226.022,-293.477,-272.211,47
41.5007,409.44,-358.338,58
-262.269,-472.726,-58.2989,91
-243.588,-159.808,479.448,45
-80.8972,239.572,-140.884,61
81.9598,-363.825,196.955,49
-168.596,-272.756,72.209,51
178.038,-166.524,-60.0435,56
365.368,412.294,184.722,50
-35.2742,15.9772,2.30285,64
307.368,282.501,342.932,47
-330.604,166.236,341.704,44
171.683,258.039,-518.211,54
167.547,227.682,307.405,54
311.833,101.039,-471.104,39
-499.831,33.9131,100.444,49
-395.063,287.439,-211.268,56
-217.2,-313.184,-473.341,42
230.587,279.074,-390.3,61
-410.324,65.8328,-71.1002,52
31.6542,481.816,-120.779,52
51.0826,322.787,459.038,89
-107.959,166.751,183.259,61
-271.121,93.3902,137.459,57
-446.923,-105.787,169.707,54
94.4695,342.311,499.743,112
144.416,165.762,186.562,55
15.9922,3.16802,-286.066,48
-342.439,235.035,-422.15,40
138.049,-27.2244,-278.135,41
-182.927,114.597,441.526,47
335.451,417.604,-213.974,42
169.584,498.158,208.557,60
-408.185,286.541,215.021,43
230.131,-98.9377,-315.528,66
289.332,281.149,440.633,45
34.2799,33.5866,136.895,47
-413.897,415.3,-96.0537,76
-499.271,193.476,-116.878,56
310.198,-119.209,241.802,61
17.0162,-545.686,286.365,15
-311.16,-87.5086,-35.8006,56
8.58906,177.549,-520.346,64
-475.405,193.139,-154.675,48
-362.793,-362.841,18.2945,87
-304.019,-445.71,-292.767,20
-260.026,424.255,220.172,37
316.441,-317.401,8.16111,75
343.01,-26.9185,-458.117,68
-456.796,-195.275,-244.446,61
114.791,68.0961,388.897,52
302.297,142.283,-99.0696,62
55.0294,-0.643014,499.934,54
-89.1494,403.495,168.826,56
-427.106,-160.207,186.704,65
-387.907,147.304,452.709,43
46.102,-435.571,-226.729,46
282.131,-141.717,-109.103,58
-374.861,-190.558,-392.656,48
112.818,-388.927,-297.143,53
244.699,-436.656,-45.3949,72
63.3182,118.014,-336.992,64
-77.3811,17.2644,-33.9118,61
-509.828,-70.4399,-274.554,111
-88.1999,427.519,424.069,72
96.4889,141.974,337.256,53
533.791,-92.0746,-265.869,101
-71.1681,185.715,-304.037,58
226.695,103.698,-319.472,52
193.895,448.119,253.336,40
-479.639,-317.584,-189.849,40
-418.051,45.7625,386.186,81
-409.739,-165.26,-160.144,58
167.732,-235.778,-273.705,59
-283.768,79.3348,309.083,53
39.1562,-249.819,-57.1784,64
365.056,112.458,51.1736,57
-383.323,375.567,61.9157,74
-27.0577,179.595,-576.338,68
-264.447,-267.269,-404.5,48
367.265,154.955,119.16,52
-24.5338,-64.0206,143.035,45
341.841,-33.243,-101.238,43
9.18697,-491.79,109.204,51
-341.331,65.0527,230.976,61
224.817,-576.087,4.49656,117
-257.643,-205.77,-80.0361,50
543.689,52.4905,-237.559,114
462.301,40.4299,331.061,105
322.951,263.367,-280.647,55
-187.233,-239.874,386.231,59
-124.882,-51.5852,-306.163,59
-254.877,-337.66,220.437,55
306.746,274.825,-377.637,40
158.887,-309.081,186.284,52
-431.934,-71.3188,140.38,41
423.415,-51.1361,-159.439,65
229.119,-462.83,-30.9366,108
-7.60336,-35.0539,489.798,61
33.5813,-59.3021,-97.4285,70
-178.679,67.3656,-362.375,60
295.221,314.434,-142.512,56
-193.459,-219.786,510.947,44
-292.694,206.047,-458.225,52
77.7137,451.4,-152.28,55
544.137,-204.082,-192.099,49
182.529,-323.315,418.081,56
42.2615,332.694,507.904,164
14.5355,19.6696,-315.732,55
506.978,10.1963,-181.892,69
117.988,136.445,-455.154,39
-316.619,-1.81527,-418.418,69
37.7302,-406.048,-240.362,51
264.593,-392.375,299.612,51
-83.7929,-140.576,534.981,54
-52.6072,298.814,-351.886,77
-496.308,196.687,29.9529,45
-84.0112,294.166,166.229,43
54.583,313.716,-173.276,56
270.05,102.096,-40.1045,58
-385.755,81.2796,213.086,56
495.1,287.522,-124.969,47
379.26,323.364,-154.433,43
-25.7755,-368.761,29.0078,65
-23.0555,-171.053,-584.51,59
-41.2286,-572.235,-20.1697,40
-457.602,329.411,215.709,39
18.0954,-102.733,-365.969,55
52.9803,-500.628,51.7099,65
181.342,-8.10051,-587.049,26
-366.555,274.063,-15.9902,48
136.527,106.646,-548.861,37
-36.1306,405.078,-124.631,58
-164.893,-64.003,446.982,58
-365.508,-40.1302,57.6822,76
469.221,-126.066,383.107,67
349.087,255.656,268.332,38
-378.691,45.1547,276.097,87
-390.068,-150.465,434.087,57
551.627,-166.891,114.498,41
-164.843,274.286,-466.356,59
-403.679,374.24,103.302,70
-63.3315,358.951,-27.408,62
495.086,61.3957,-284.232,133
-184.734,250.603,0.823734,67
-313.212,120.599,265.295,47
479.346,264.157,195.931,46
-450.739,-119.828,-3.29375,57
-297.075,70.3956,-222.824,56
-561.139,-94.5872,-155.408,67
-239.697,258.131,132.337,52
398.903,-39.0095,-322.085,77
-477.503,22.9158,305.052,123
-211.856,169.224,-135.179,51
-398.82,-452.395,-89.792,88
-305.213,273.44,9.77674,47
139.334,213.619,73.8294,58
-277.025,-71.3587,136.216,60
469.177,198.082,-187.355,51
384.377,-318.208,-60.7498,57
257.571,306.36,452.379,34
179.297,305.365,433.214,60
312.542,193.832,408.182,49
-2.31982,-424.279,367.981,61
14.5347,-226.463,107.751,65
425.593,108.624,332.403,71
-83.4692,112.241,-524.898,49
507.245,-259.671,99.9349,41
-134.82,204.188,-412.396,60
115.362,196.17,68.1641,65
-271.471,23.8674,-235.58,62
-96.5133,23.3183,-466.284,60
-57.7084,373.039,275.96,52
-322.835,334.955,-265.476,55
-249.589,-209.044,257.123,45
-416.616,-98.7542,85.6126,57
-186.188,-220.714,157.151,67
-301.974,-426.593,138.15,59
-102.79,302.509,-178.035,43
-381.937,107.77,73.278,51
-5.92393,-533.028,95.9909,49
97.2688,499.513,-137.587,44
339.479,369.168,-362.386,22
-183.84,417.851,312.437,53
86.2053,146.301,-383.186,74
60.9339,153.136,136.707,38
-266.441,-440.47,-42.7457,70
80.7083,-135.16,-534.795,37
254.568,48.1312,-388.422,56
-518.079,210.789,207.509,38
-267.71,185.578,470.05,44
198.605,-28.6532,357.218,49
-212.788,544.918,201.634,43
206.351,126.95,126.353,47
63.4851,-155.68,-285.77,68
28.0171,-422.868,-404.085,67
113.516,239.971,-370.361,63
-152.178,-34.7472,-591.061,25
-276.367,511.988,-101.194,116
150.24,-215.709,-366.326,52
-137.052,-63.9995,-21.0977,51
-573.006,-124.849,-13.2168,46
4.51995,-58.2511,-182.873,54
423.971,-358.998,97.2703,48
31.8692,-463.434,99.6173,60
-121.023,117.097,-456.308,48
-23.7591,35.3713,-100.519,48
157.402,-165.667,-454.507,49
106.599,-481.849,-112.491,60
203.818,-220.378,-519.599,56
503.76,61.2914,-100.945,76
-42.1148,212.975,-577.273,97
148.572,219.067,336.136,63
-402.445,-333.411,233.529,45
456.553,328.847,-84.6364,47
-174.033,-460.011,96.5862,65
-446.551,390.371,94.6754,48
-40.5604,545.956,46.9693,50
-522.368,249.749,38.2468,40
201.516,-214.066,-541.893,31
270.177,526.199,98.4402,79
-200.747,-515.597,204.348,50
442.876,345.71,-11.8077,55
133.623,275.219,129.997,60
37.316,-5.56665,62.7932,61
160.078,-100.446,277.104,51
322.079,-162.999,-330.756,51
-422.782,-10.4999,389.641,92
-607.099,-3.69195,1.50093,35
127.069,-296.967,312.915,53
69.8661,242.409,-70.2106,56
388.817,290.527,-3.58441,63
-238.283,241.013,406.034,51
-140.478,452.016,214.571,74
-312.198,97.999,57.1698,45
-55.1683,-233.908,-199.332,55
-189.131,-274.962,159.096,59
-11.2902,517.443,-20.6981,45
-574.754,-16.5607,-118.392,47
-294.598,-411.3,-266.342,44
95.8288,-15.3993,2.96677,67
-349.718,160.401,-354.875,64
52.5372,-234.61,479.772,65
358.084,-2.45067,322.818,79
176.679,510.577,-47.6918,68
-337.212,-470.809,-17.1565,114
-356.301,-97.4845,-113.834,58
286.06,-204.006,340.67,56
-306.39,-336.276,-224.937,47
-27.2008,-321.679,-427.951,88
-285.741,-320.944,281.928,66
-517.025,267.608,-171.821,35
-63.8531,139.33,227.558,45
-146.444,-0.297771,602.091,24
-296.878,-340.876,86.7781,52
-361.467,151.554,410.974,36
0.211644,-70.1584,-427.241,40
-360.592,-245.65,-11.973,50
-161.46,57.628,383.211,58
-489.526,-219.353,-15.3508,49
399.817,-77.3035,210.813,67
-164.603,308.305,-89.8185,50
-34.265,522.932,274.671,33
-300.148,182.649,-47.6206,57
-496.006,-275.973,119.467,57
443.995,42.6491,-336.599,98
-51.389,187.588,523.33,79
-107.886,547.418,-209.787,45
247.348,-107.542,-150.816,47
338.118,172.198,-407.627,53
435.989,-116.133,-13.9287,42
28.1181,198.578,-210.591,56
-174.994,115.832,26.0767,44
-31.7732,276.079,-435.986,84
261.075,-177.59,-210.593,60
-256.989,445.155,-85.4966,87
-136.444,-91.8522,465.193,48
-246.275,123.446,-490.211,42
-326.39,-381.694,50.253,63
-117.994,-482.957,97.4991,39
496.269,231.408,57.6316,48
-376.572,297.647,-132.462,53
-295.814,359.629,-366.933,29
-51.0712,574.371,-214.374,31
-6.32038,-143.005,134.006,49
-280.583,-65.9643,540.322,22
201.004,-2.40551,304.168,46
-494.484,-11.4222,-243.999,89
233.923,-26.0419,354.997,61
-345.206,-327.846,35.903,53
304.146,-172.451,341.833,49
-378.42,241.963,-7.05847,63
428.582,-67.7884,134.643,47
129.653,-318.836,82.9464,66
124.225,-67.939,-57.8275,62
-171.824,-123.176,-339.714,63
-188.257,236.98,172.908,66
89.086,239.273,463.156,84
-390.636,121.175,294.403,66
240.198,362.501,-113.094,57
455.073,160.734,-237.758,74
453.731,178.375,236.168,56
-459.179,-33.7894,249.355,82
299.638,-9.45502,103.335,75
-234.135,217.547,-438.658,50
168.798,-226.154,-521.858,59
-80.5343,210.676,388.199,66
-336.257,434.755,-186.606,68
-32.0095,-91.1216,-232.614,62
-2.96078,-138.077,442.052,51
330.432,216.645,265.411,49
194.693,209.679,132.714,67
-138.308,-201.432,-551.489,39
-183.298,29.3736,344.737,60
-396.544,4.6747,16.951,46
489.979,141.488,325.68,84
-291.527,-339.787,19.7108,58
-348.258,319.787,-380.259,23
574.373,64.4927,-86.3692,41
387.206,-172.992,-199.058,46
-82.9503,174.859,219.764,65
275.004,82.7278,466.016,41
89.0041,-10.9927,-226.07,50
-444.483,-286.18,-79.0198,35
-183.168,297.875,43.1031,58
271.59,-379.098,-343.678,37
-54.9116,23.3483,-204.684,60
-109.314,16.6333,-71.1146,46
-523.037,-226.771,-102.125,52
-187.391,530.262,-111.226,53
66.269,-55.0067,-598.343,50
-220.451,-285.509,106.508,57
133.388,-454.602,-242.127,63
-149.351,-77.5824,6.96351,63
-226.302,231.462,-457.01,47
-391.701,-152.486,-360.141,61
-148.344,349.937,50.3729,59
462.853,222.264,-110.238,51
201.789,-108.809,-100.251,73
314.078,104.223,389.148,67
-135.497,371.203,-140.063,52
-461.092,197.194,-110.792,56
84.6651,-483.666,239.727,56
395.063,477.029,-24.662,123
-90.613,-317.548,-264.592,56
55.4451,-408.623,-20.5222,55
-369.895,99.8838,285.596,41
502.384,98.9297,210.928,66
94.4198,578.551,150.671,46
-527.09,-143.961,-220.734,52
452.879,157.07,52.0652,49
136.399,124.13,-408.764,56
-175.993,385.296,-248.858,60
363.339,-343.543,-286.147,37
-10.2493,-475.915,146.823,38
-210.85,-176.672,536.697,28
-166.549,405.145,278.205,50
107.707,-2.16927,-433.897,48
439.076,114.82,-120.128,59
331.103,293.641,-306.06,44
-140.831,-441.975,280.974,37
170.93,190.71,-76.1136,68
-95.0176,237.304,-471.488,73
-35.9946,91.8045,-603.291,43
138.144,85.302,-192.037,59
-203.436,-433.816,-317.918,47
-437.437,-207.803,-360.621,43
337.599,-436.781,5.16639,89
146.628,-421.866,119.664,50
-176.576,-557.435,0.00372164,64
-92.5211,-130.763,191.202,45
-453.46,-47.5071,-34.602,62
-15.5734,96.7856,17.8388,49
187.491,260.417,215.956,61
-154.807,10.9624,-586.984,31
-146.977,-27.9273,375.754,46
-498.461,34.2968,-362.668,223
-18.2428,457.631,56.1514,44
-260.659,-160.532,-199.57,56
15.2418,-80.0074,362.896,53
244.441,238.949,54.7211,67
-557.607,144.164,-199.663,62
224.406,-429.257,-219.567,43
-281.523,272.693,-113.164,66
-188.831,200.145,-32.8759,68
-68.1785,-229.78,340.501,65
-527.201,261.955,91.9761,48
-181.872,228.996,473.108,48
-36.7511,-411.655,178.547,57
-80.4246,38.1959,-475.428,51
-440.524,-351.076,-59.1613,45
132.281,-254.048,-430.676,55
196.586,-228.989,-535.555,46
455.978,5.18561,-236.667,81
-359.316,-257.453,137.425,56
128.094,-233.792,-447.67,58
319.63,-106.133,-315.486,65
126.292,205.939,-43.3189,54
287.068,259.171,58.529,57
-386.078,-348.918,110.595,58
-244.639,-424.361,-50.7966,78
449.469,-267.158,98.1715,48
-63.4877,-421.854,-31.4446,49
149.437,494.295,268.076,36
-81.7237,151.668,8.09464,50
-487.666,-36.3537,246.764,87
175.544,-22.4899,-261.376,60
342.522,368.351,-334.498,45
-183.216,-236.116,277.994,55
-438.521,101.431,247.93,65
-181.368,-155.476,-172.566,69
-384.796,-180.081,423.17,41
418.889,68.7765,-228.032,71
42.2106,84.709,-358.657,50
139.89,-306.176,174.309,64
221.756,338.323,-61.583,64
368.481,171.556,297.655,47
261.678,-14.3719,488.935,49
435.244,-186.537,110.477,45
19.4281,318.998,256.384,50
106.8,-312.681,-514.618,113
-330.473,312.589,386.87,34
-30.2888,-433.475,326.448,57
-0.390228,-146.377,-282.63,71
-493.99,-88.6115,278.642,88
333.852,310.891,-24.5392,48
84.5134,-349.46,-397.61,72
-370.201,56.6349,-460.15,53
144.027,579.54,165.335,36
362.529,409.322,280.215,24
205.463,159.492,-441.557,38
-485.293,-295.939,-181.397,37
1.75918,478.592,-0.35007,56
-261.931,210.546,51.358,53
408.325,237.999,127.096,39
25.6261,-27.0787,165.796,52
-378.155,131.108,370.196,57
171.045,-157.84,217.479,55
292.721,287.712,410.852,57
-360.682,-258.657,-136.295,45
-290.879,122.506,-496.749,43
-318.861,54.5863,-410.948,49
306.385,227.611,-54.8512,59
-502.654,-140.36,-18.4701,38
-521.011,60.2092,11.1942,46
-273.384,292.065,324.545,39
71.1395,-335.527,270.502,45
148.242,406.005,230.58,55
494.692,205.777,221.335,48
29.9246,-126.391,-369.193,51
-128.251,99.9837,211.805,52
-174.56,-270.941,-351.776,56
379.328,361.37,162.02,54
-201.228,203.803,-28.8534,71
188.484,439.935,217.961,49
-420.965,109.1,-74.7553,73
5.18284,-343.722,-446.69,98
425.492,90.2527,-89.3406,54
-1.61087,-76.2729,448.727,57
60.549,208.083,552.598,71
489.75,154.6,-100.956,62
89.605,-241.204,-101.126,59
-424.154,-61.0764,305.591,101
214.597,-21.2138,6.98729,48
422.65,-125.339,109.925,65
-138.205,33.992,-64.1505,54
276.569,43.0871,362.417,60
-15.1269,18.136,-605.636,38
284.473,90.3492,-147.282,50
-610.345,-45.876,-22.302,29
171.626,-105.32,-126.997,63
181.625,74.1639,394.074,57
-388.75,-56.4659,268.877,90
204.072,-327.39,467.783,48
-183.329,298.36,-496.541,49
361.983,354.696,-186.556,60
369.374,-189.557,-28.2156,49
382.459,-33.0606,113.535,71
-203.779,50.9326,-578.564,26
-279.434,191.435,402.201,50
54.9219,73.3169,-377.547,49
-198.488,381.007,-51.7583,53
-429.934,355.021,-176.886,39
-36.3054,30.0656,-72.4133,57
-167.561,247.247,-344.191,49
-374.658,27.2211,-29.9106,59
81.4602,-202.108,-269.523,49
336.081,-116.538,218.972,44
-4.40045,164.251,338.353,53
188.921,261.277,454.689,55
382.383,-196.378,168.599,46
105.71,192.474,519.537,83
-98.2402,-253.861,163.888,71
180.64,129.878,339.071,52
236.771,-23.1281,-331.103,64
-497.41,182.632,-75.7747,52
-159.713,-9.91714,-401.018,60
-86.5929,14.6312,-579.364,49
370.05,-113.676,-255.472,69
383.8,-18.806,45.7486,53
328.936,364.671,322.265,49
-126.643,-381.027,459.844,71
-213.605,-517.297,-94.883,66
518.34,-180.397,-40.6236,51
-316.518,321.36,-51.3035,57
-316.9,354.981,-31.4356,68
535.699,-172.932,-120.734,41
-262.95,-493.241,-187.103,52
226.517,-110.53,137.366,52
-498.551,74.721,-183.051,77
221.241,38.8388,250.019,56
-426.649,-142.77,-127.914,56
252.056,28.8015,545.757,42
-378.687,121.876,397.218,66
-236.846,-348.163,310.426,46
-223.69,517.828,-55.825,85
-39.7099,-5.37592,-224.426,49
405.726,34.4904,202.996,68
-291.327,358.854,39.3477,63
-200.212,-73.5182,-477.797,47
-355.138,-40.1623,-177.629,66
-435.175,-79.9434,2.4382,53
-247.155,-236.163,269.424,62
-157.082,-240.102,-41.8744,54
-326.387,328.932,267.038,41
183.976,-500.267,119.615,69
-375.275,226.435,51.5881,44
-190.435,79.2433,-526.631,34
-126.213,-375.993,157.798,57
12.1984,143.725,-201.387,67
567.717,-19.5226,211.777,109
231.413,394.334,-86.0077,56
-226.022,-387.126,-9.56788,71
-363.173,-335.141,-117.092,58
-249.513,197.277,-523.825,33
-66.6423,-276.969,-517.172,117
-505.187,3.61684,-61.5899,47
-10.9054,559.729,-61.8501,37
-11.771,153.552,15.1455,65
333.454,270.441,-420.318,56
-21.6188,437.908,270.453,60
347.917,-112.763,430.905,41
5.56105,395.641,11.0291,66
-276.951,91.9814,25.8219,59
-120.718,-178.814,473.042,65
289.466,-217.672,275.168,46
-220.573,-325.179,-60.5943,72
13.947,166.786,-193.858,54
-299.997,410.92,-211.91,54
86.1154,-407.243,-298.026,50
-156.247,-338.38,-354.973,61
339.262,-178.907,481.407,23
521.561,-207.411,34.9669,53
303.438,438.033,-204.313,52
360.724,359.522,44.7618,64
-73.314,515.854,-79.1446,52
14.5515,330.085,235.572,55
-135.395,147.068,128.642,48
350.536,272.652,305.028,45
-426.021,-211.764,-114.132,49
78.3658,296.738,-511.479,121
-127.814,280.371,-136.816,62
77.4447,-11.5051,317.081,62
-302.962,29.7392,-38.7963,60
-431.998,315.376,-300.148,26
212.463,-91.779,-20.6885,53
-54.4853,-416.101,228.249,58
314.732,-41.3194,-428.904,45
-226.925,-228.959,-288.853,42
-41.5017,-300.569,272.937,68
330.916,176.572,387.408,52
290.578,-22.3239,-546.657,26
-54.141,127.746,-18.4698,52
353.808,94.9143,-388.551,61
-318.041,140.286,218.987,56
434.448,-140.697,129.331,59
-495.239,-119.188,-337.257,106
-184.229,-292.414,322.907,58
-340.135,-145.074,299.452,48
351.25,-158.68,-148.31,48
421.125,-132.628,186.916,48
405.258,265.959,99.4096,57
168.58,253.099,-79.1704,55
-93.5876,5.58146,-253.361,41
-112.643,-140.797,539.906,59
274.258,-91.0518,-261.635,56
-1.58521,117.223,186.892,63
35.18,312.504,90.2149,62
255.808,-464.035,-240.953,52
50.8655,121.414,539.818,47
-360.284,102.309,-169.009,57
448.196,231.003,282.183,55
-207.996,-441.061,289.085,51
211.874,498.433,-41.82,70
-570.356,44.4669,232.253,105
350.756,292.652,402.798,22
16.4992,240.689,302.232,63
313.188,-267.068,433.768,48
-264.633,-240.022,398.204,57
-546.46,-55.1106,-94.3935,70
199.497,17.4894,11.6913,62
88.3576,203.876,-362.838,51
405.37,158.286,242.945,56
174.827,564.282,-57.1698,62
223.378,-235.768,496.887,40
-110.278,158.833,382.054,61
198.909,-271.712,13.3235,59
213.098,-437.305,-213.719,62
206.453,122.514,-160.558,58
-106.164,-115.728,-322.524,61
85.0502,355.388,118.329,66
-384.743,64.1767,-188.631,62
-301.975,59.7585,383.403,58
-29.5611,229.368,-372.265,56
381.159,118.03,-234.128,49
-168.582,14.0645,182.285,45
325.274,-348.126,-245.865,56
-415.874,135.571,432.885,56
-164.278,261.321,96.124,47
128.461,374.282,-445.411,70
500.223,-231.849,-184.737,34
-421.193,-222.542,-233.583,40
-233.921,15.0802,-503.611,44
424.813,14.2928,-194.898,71
-172.391,175.342,-427.66,54
87.8156,-50.9654,-450.975,60
116.904,-169.572,473.907,67
19.1782,-171.716,-371.079,56
-43.8194,-520.19,-133.299,46
213.634,-97.1326,551.513,55
332.006,-214.505,-390.931,40
139.264,152.167,-577.324,58
263.504,-395.989,-59.8719,88
-322.259,97.2397,-350.314,46
-217.581,102.686,-555.435,41
-272.278,49.5063,-464.016,40
-29.9598,-14.541,30.6789,52
-294.75,-291.725,-222.04,60
-104.65,256.175,543.427,98
37.4214,35.0329,-458.973,53
391.893,-332.518,145.7,54
155.787,-264.636,123.074,61
-254.557,-289.37,-3.56989,44
260.473,-203.276,-99.2549,51
489.054,-128.279,277.259,104
397.038,-164.524,-343.462,69
125.143,44.5741,320.407,56
-342.456,496.072,-35.5117,191
194.521,-503.001,191.71,44
155.987,-387.13,158.649,62
-228.724,289.924,236.913,63
-214.221,-258.321,-414.947,51
-307.433,170.802,-72.765,49
142.116,321.534,480.327,75
-213.15,-413.185,-268.735,48
392.65,233.423,101.153,41
320.313,-289.183,299.122,29
444.68,53.3517,260.895,79
-2.85396,197.219,515.704,86
-175.244,-543.91,-229.111,32
-232.285,-104.594,30.1371,52
314.311,-4.37032,-315.35,71
166.978,-106.086,-236.41,63
-258.813,365.03,-56.7403,65
-45.6987,-119.983,251.682,49
-26.6026,175.591,-411.109,73
-16.3075,354.533,406.957,85
333.714,-309.761,27.5622,49
413.901,-78.245,59.7903,62
339.519,263.283,73.1472,57
100.822,-321.266,-330.081,71
-180.132,237.761,53.7437,61
-18.8518,121.508,39.2759,53
-360.346,-352.326,-185.522,57
182.352,92.9685,-4.90945,49
-374.284,-387.752,275.772,31
94.3031,-46.6596,420.962,68
-263.929,55.2213,-288.616,55
484.533,58.7035,270.055,87
125.992,137.614,157.162,57
-101.014,22.9194,-511.311,39
346.701,216.768,247.14,65
-62.8452,-463.195,99.0525,39
63.1389,-28.0159,-193.697,43
-487.639,116.1,227.912,76
82.4471,-18.5013,416.809,49
527.313,51.5969,-166.571,64
477.228,122.355,-314.003,67
-189.137,68.8456,-362.469,52
11.4889,340.342,-432.582,105
105.834,63.9268,-570.894,40
253.183,258.739,-215.423,55
329.213,102.542,86.5035,56
-172.754,-182.34,96.028,81
-424.371,191.788,193.509,58
-348.165,26.8735,-403.187,57
133.13,-142.686,28.9402,57
346.672,-20.6097,-21.6169,59
-74.4434,94.7658,375.568,48
245.265,34.7153,410.292,48
-47.3323,-309.288,241.219,57
-355.764,78.0313,-329.891,79
377.388,367.977,-135.868,59
14.6893,-83.4939,155.668,57
29.6047,226.385,-472.348,99
289.602,-406.291,93.4362,94
102.485,-403.226,273.405,67
-496.197,171.397,-195.501,73
168.309,208.112,220.499,51
-186.039,122.854,247.501,43
-225.131,65.8027,-135.03,59
283.488,-182.286,-509.53,29
